planet_id,planet_name,mass,radius,density,t_eq,flux,distance_to_star,period,habitable_score,star_name,temperature,st_rad,st_mass,st_metalicity,st_lum,st_spectral_type,st_subclass
KEPLER1562BKEPLER1562,Kepler-1562 b,776.1323276277063,3.55,1.51,554.0,31.768,0.3308,64.2737752,0.0,Kepler-1562,5760.0,1.05,1.02,0.11,0.49073,G,0.0
KEPLER1579BKEPLER1579,Kepler-1579 b,776.1323276277063,0.84,4.82,1139.0,396.64,0.014,0.849907889,0.0,Kepler-1579,4584.0,0.7,0.75,0.11,-0.94024,K,0.0
KEPLER183BKEPLER183,Kepler-183 b,776.1323276277063,2.06,3.08,1088.0,281.845,0.064,5.687945,0.0,Kepler-183,5888.0,0.958,0.99,0.11,0.026,G,0.0
KEPLER183CKEPLER183,Kepler-183 c,35.7,2.27,16.8,857.0,108.717,0.103,11.637071,0.0,Kepler-183,5888.0,0.958,0.99,0.11,0.026,G,0.0
KEPLER209BKEPLER209,Kepler-209 b,776.1323276277063,2.26,2.73,668.0,48.662,0.122,16.087845,0.0,Kepler-209,5513.0,0.935,0.971,0.11,-0.12879,G,0.0
KEPLER209CKEPLER209,Kepler-209 c,776.1323276277063,3.1,1.81,486.0,13.637,0.231,41.749882,0.0,Kepler-209,5513.0,0.935,0.971,0.11,-0.12879,G,0.0
KEPLER25BKEPLER25,Kepler-25 b,8.7,2.748,2.32,1185.0,542.96,0.0695,6.238297,0.0,Kepler-25,6354.0,1.316,1.165,0.11,0.4216,F,8.0
KEPLER25CKEPLER25,Kepler-25 c,15.2,5.217,0.588,934.0,210.172,0.1117,12.7207,0.0,Kepler-25,6354.0,1.316,1.165,0.11,0.4216,F,8.0
KEPLER25DKEPLER25,Kepler-25 d,71.9,10.0,0.395,810.0,419.6014612575567,0.4164221832,122.4,0.0,Kepler-25,6354.0,1.316,1.165,0.11,0.4216,F,8.0
KEPLER294CKEPLER294,Kepler-294 c,776.1323276277063,2.71,2.15,895.0,151.491,0.071,6.6264,0.0,Kepler-294,5913.0,0.976,0.947,0.11,-0.14755,G,0.0
KEPLER294BKEPLER294,Kepler-294 b,776.1323276277063,1.77,3.75,1087.0,329.801,0.048,3.701212,0.0,Kepler-294,5913.0,0.976,0.947,0.11,-0.14755,G,0.0
KEPLER480BKEPLER480,Kepler-480 b,776.1323276277063,2.78,2.08,1312.0,764.078,0.06024,4.919583795,0.0,Kepler-480,6322.0,1.34,1.25,0.11,0.47779,F,0.0
KEPLER493BKEPLER493,Kepler-493 b,776.1323276277063,15.13,4.8225933472508595,1438.0,1414.329,0.0439,3.003876581,0.0,Kepler-493,6457.0,1.54,1.36,0.11,0.43813,F,0.0
KEPLER525BKEPLER525,Kepler-525 b,776.1323276277063,2.63,2.24,832.0,176.232,0.14386,18.68404933,0.0,Kepler-525,5573.0,1.15,0.95,0.11,0.525,G,0.0
KEPLER568BKEPLER568,Kepler-568 b,776.1323276277063,2.26,2.73,429.0,8.37,0.0794,11.02347475,0.0,Kepler-568,3768.0,0.53,0.55,0.11,-1.33039,M,0.0
KEPLER632BKEPLER632,Kepler-632 b,776.1323276277063,2.21,2.81,500.0,14.72,0.1885,30.99660733,0.0,Kepler-632,5322.0,0.84,0.91,0.11,-0.292,G,0.0
KEPLER68DKEPLER68,Kepler-68 d,267.0,13.9,0.546,810.0,419.6014612575567,1.469,632.62,0.667,Kepler-68,5847.0,1.2564,1.057,0.11,0.23106,G,0.0
KEPLER68CKEPLER68,Kepler-68 c,1.3,0.979,7.5,1052.0,204.0,0.09008,9.605027,0.0,Kepler-68,5847.0,1.2564,1.057,0.11,0.23106,G,0.0
KEPLER68BKEPLER68,Kepler-68 b,8.03,2.357,3.37,1275.0,441.0,0.06135,5.39875259,0.0,Kepler-68,5847.0,1.2564,1.057,0.11,0.23106,G,0.0
KEPLER68EKEPLER68,Kepler-68 e,776.1323276277063,11.2,0.338,810.0,419.6014612575567,4.6,3455.0,0.0,Kepler-68,5847.0,1.2564,1.057,0.11,0.23106,G,0.0
KEPLER7BKEPLER7,Kepler-7 b,140.16303,18.180998,0.14,1630.0,1375.11,0.06067,4.8854892,0.0,Kepler-7,5933.0,1.966,1.359,0.11,0.69639,G,0.0
KEPLER885BKEPLER885,Kepler-885 b,776.1323276277063,2.5,2.39,830.0,124.646,0.14403,18.11472949,0.0,Kepler-885,6187.0,1.35,1.21,0.11,0.41686,F,0.0
KEPLER91BKEPLER91,Kepler-91 b,257.4423,15.322703,0.4,2040.0,3273.324,0.0731,6.24658,0.0,Kepler-91,4550.0,6.3,1.31,0.11,1.225,K,3.0
NGTS6BNGTS6,NGTS-6 b,425.57437,14.863134,0.711,1283.9,983.4246,0.01677,0.882059,0.0,NGTS-6,4730.0,0.754,0.767,0.11,-0.59176,K,0.0
OGLETR211BOGLETR211,OGLE-TR-211 b,327.351,15.244,0.42,1686.0,419.6014612575567,0.051,3.67724,0.0,OGLE-TR-211,6325.0,1.64,1.33,0.11,0.26657,F,0.0
TOI1130BTOI1130,TOI-1130 b,19.8,3.66,2.23,825.0,78.1,0.0453,4.074554,0.0,TOI-1130,4360.0,0.697,0.745,0.11,-0.85387,K,6.0
TOI1130CTOI1130,TOI-1130 c,336.0,13.0,0.827042,650.0,30.0,0.0731,8.3501898,0.0,TOI-1130,4360.0,0.697,0.745,0.11,-0.85387,K,6.0
TOI1853BTOI1853,TOI-1853 b,73.2,3.46,9.74,1479.0,435.33,0.0213,1.2436258,0.0,TOI-1853,4985.0,0.808,0.837,0.11,-0.43227,K,2.5
TOI6086BTOI6086,TOI-6086 b,776.1323276277063,1.18,5.89,634.0,26.8,0.01541,1.3888725,0.0,TOI-6086,3200.0,0.259,0.254,0.11,-2.19791,M,3.0
WASP29BWASP29,WASP-29 b,73.1009,8.63093,0.65,970.0,235.573,0.0457,3.92273,0.0,WASP-29,4800.0,0.79,0.77,0.11,-0.52509,K,0.0
WASP90BWASP90,WASP-90 b,200.2329,18.27067,0.193,1840.0,1704.4939,0.0562,3.916243,0.0,WASP-90,6430.0,1.98,1.55,0.11,0.63014,F,6.0
BD210397BBD210397,BD-210397 b,776.1323276277063,14.0,0.429,810.0,0.02,2.63,1891.0,0.0,BD-210397,4051.0,0.747,0.679,0.12,-0.86967,K,7.0
BD210397CBD210397,BD-210397 c,1525.5763536,12.9,3.91,810.0,0.0039,5.9,6240.0,0.0,BD-210397,4051.0,0.747,0.679,0.12,-0.86967,K,7.0
COROT7DCOROT7,CoRoT-7 d,17.142,4.31,1.18,810.0,419.6014612575567,3.1038542456009397,8.966,0.0,CoRoT-7,5275.0,0.83,0.82,0.05,-0.28938,G,9.0
GJ4276BGJ4276,GJ 4276 b,776.1323276277063,4.22,1.21,810.0,419.6014612575567,0.082,13.352,0.0,GJ 4276,3387.0,0.407,0.406,0.12,-1.70553,M,4.0
HATP2CHATP2,HAT-P-2 c,3400.7639549,12.4,9.8,810.0,419.6014612575567,3.1038542456009397,8500.0,0.0,HAT-P-2,6380.0,1.39,1.33,0.18,0.53,F,8.0
HATP28BHATP28,HAT-P-28 b,198.953,13.585,0.44,1384.0,554.7122,0.0434,3.257215,0.0,HAT-P-28,5680.0,1.103,1.025,0.12,0.053,G,3.0
HATP9BHATP9,HAT-P-9 b,238.05467,15.614137,0.342,1540.0,931.0,0.05287,3.92281072,0.0,HAT-P-9,6350.0,1.338,1.281,0.12,0.4183,F,7.0
HD135625BHD135625,HD 135625 b,731.0053361,13.3,1.71,810.0,419.6014612575567,5.4,4055.0,0.0,HD 135625,6040.64,1.35743,1.28,0.12,0.34446,G,3.0
HD156098BHD156098,HD 156098 b,776.1323276277063,4.12,1.25,810.0,419.6014612575567,0.167,21.85849,0.0,HD 156098,6419.19,2.75716,1.29,0.12,1.06554,F,0.0
HD156098CHD156098,HD 156098 c,1661.606911796,12.8,4.35,810.0,419.6014612575567,8.415,7841.5839,0.0,HD 156098,6419.19,2.75716,1.29,0.12,1.06554,F,0.0
HD187085BHD187085,HD 187085 b,776.1323276277063,13.9,0.544,810.0,419.6014612575567,2.1,1019.74,0.333,HD 187085,6117.0,1.27,1.189,0.12,2.13,G,0.0
HD25912BHD25912,HD 25912 b,776.1323276277063,6.9,0.638,810.0,419.6014612575567,0.242,41.83156,0.0,HD 25912,5920.58,0.995896,1.08,0.12,0.04058,G,0.0
HD25912CHD25912,HD 25912 c,5252.750082489,12.2,15.9,810.0,419.6014612575567,17.848,26308.65619,0.0,HD 25912,5920.58,0.995896,1.08,0.12,0.04058,G,0.0
HD94834BHD94834,HD 94834 b,776.1323276277063,13.7,0.856,810.0,419.6014612575567,2.74,1576.0,0.667,HD 94834,4798.0,4.2,1.11,0.12,0.99301,K,0.0
HIP66074BHIP66074,HIP 66074 b,1589.142035,12.9,4.07,810.0,419.6014612575567,0.799,310.9,0.333,HIP 66074,4300.0,0.69,0.705,0.12,-0.81816,K,0.0
IC46519122BIC46519122,IC 4651 9122 b,776.1323276277063,12.7,5.37,810.0,419.6014612575567,2.038,734.0,0.0,IC 4651 9122,4740.1,10.267424,2.1,0.12,1.6359,K,0.0
K2152BK2152,K2-152 b,776.1323276277063,2.29,2.68,337.0,2.9,0.1716,32.6479,0.0,K2-152,4044.0,0.61,0.63,0.12,-1.06048,M,0.0
K218BK218,K2-18 b,8.92,2.37,4.11,284.0,1.005,0.1429,32.939623,1.667,K2-18,3457.0,0.411,0.359,0.09,-1.59688,M,2.5
KIC3526061BKIC3526061,KIC 3526061 b,776.1323276277063,12.1,17.9,810.0,419.6014612575567,5.14,3552.0,0.333,KIC 3526061,4829.0,5.86,1.42,0.12,1.21484,K,0.0
KOI217BKOI217,KOI-217 b,776.1323276277063,12.442,4.8225933472508595,1046.0,272.033,0.0477,3.90512,0.0,KOI-217,5545.0,0.86,0.95,0.12,-0.16872,G,0.0
KOI984CKOI984,KOI-984 c,209.8,14.1,0.411,597.0,419.6014612575567,0.1467,21.512,0.0,KOI-984,5295.0,0.818,0.928,0.12,-0.324,K,0.0
KOI984BKOI984,KOI-984 b,776.1323276277063,4.3,1.18,1022.0,186.31,0.0504,4.2881785,0.0,KOI-984,5295.0,0.818,0.928,0.12,-0.324,K,0.0
KEPLER1121BKEPLER1121,Kepler-1121 b,776.1323276277063,1.91,3.4,1008.0,205.272,0.11818,13.15141081,0.0,Kepler-1121,6231.0,1.59,1.29,0.12,0.47495,F,0.0
KEPLER1193BKEPLER1193,Kepler-1193 b,776.1323276277063,1.32,5.5,1453.0,1286.386,0.04004,2.832652134,0.0,Kepler-1193,5908.0,1.21,1.08,0.12,0.35069,G,0.0
KEPLER1209BKEPLER1209,Kepler-1209 b,776.1323276277063,1.51,4.61,755.0,63.246,0.17515,25.369116,0.0,Kepler-1209,6210.0,1.38,1.23,0.12,0.34256,F,0.0
KEPLER1237BKEPLER1237,Kepler-1237 b,776.1323276277063,2.86,2.01,366.0,4.042,0.3778,84.5733226,0.0,Kepler-1237,5472.0,0.9,0.94,0.12,-0.25798,G,0.0
KEPLER131BKEPLER131,Kepler-131 b,16.13,2.41,6.0,718.0,66.122,0.12789,16.092,0.0,Kepler-131,5685.0,1.03,1.02,0.12,0.02191,G,0.0
KEPLER131CKEPLER131,Kepler-131 c,8.25,0.84,77.7,615.0,35.736,0.17391,25.5169,0.0,Kepler-131,5685.0,1.03,1.02,0.12,0.02191,G,0.0
KEPLER1395BKEPLER1395,Kepler-1395 b,776.1323276277063,0.8,4.69,1311.0,730.531,0.04974,3.78470649,0.0,Kepler-1395,6138.0,1.23,1.17,0.12,0.27693,F,0.0
KEPLER14BKEPLER14,Kepler-14 b,2669.66,12.733,7.1,1605.0,1029.51,0.0771,6.790123,0.0,Kepler-14,6395.0,2.048,1.512,0.12,0.799,F,0.0
KEPLER1415BKEPLER1415,Kepler-1415 b,776.1323276277063,1.29,5.66,1846.0,2138.079,0.01416,0.63642408,0.0,Kepler-1415,5267.0,0.84,0.89,0.12,-0.29708,K,0.0
KEPLER150EKEPLER150,Kepler-150 e,776.1323276277063,3.12,1.79,544.0,19.671,0.189,30.826557,0.0,Kepler-150,5528.0,0.905339,0.97,0.12,-0.16141,G,0.0
KEPLER150FKEPLER150,Kepler-150 f,776.1323276277063,3.64,1.47,810.0,419.6014612575567,1.24,637.2093,0.667,Kepler-150,5528.0,0.905339,0.97,0.12,-0.16141,G,0.0
KEPLER150CKEPLER150,Kepler-150 c,776.1323276277063,3.69,1.44,876.0,132.091,0.073,7.381998,0.0,Kepler-150,5528.0,0.905339,0.97,0.12,-0.16141,G,0.0
KEPLER150DKEPLER150,Kepler-150 d,776.1323276277063,2.79,2.07,734.0,65.142,0.104,12.56093,0.0,Kepler-150,5528.0,0.905339,0.97,0.12,-0.16141,G,0.0
KEPLER150BKEPLER150,Kepler-150 b,776.1323276277063,1.25,5.91,1131.0,367.262,0.044,3.428054,0.0,Kepler-150,5528.0,0.905339,0.97,0.12,-0.16141,G,0.0
KEPLER1580BKEPLER1580,Kepler-1580 b,776.1323276277063,2.11,2.98,733.0,83.088,0.33571,56.6449279,0.0,Kepler-1580,6228.0,2.15,1.47,0.12,0.92628,F,0.0
KEPLER1772BKEPLER1772,Kepler-1772 b,776.1323276277063,2.68609988,2.18,1155.0,1485.0,0.04391,3.215090036,0.0,Kepler-1772,5541.0,0.934,0.942,0.12,0.47201,G,0.0
KEPLER1789BKEPLER1789,Kepler-1789 b,776.1323276277063,2.83137505,2.03,380.0,4.91,0.3543,80.23190308,0.0,Kepler-1789,5436.0,0.888,0.92,0.12,-0.23129,G,0.0
KEPLER179BKEPLER179,Kepler-179 b,776.1323276277063,1.64,4.15,1075.0,360.262,0.036,2.735926,0.0,Kepler-179,5302.0,0.759,0.893,0.12,-0.27765,G,0.0
KEPLER179CKEPLER179,Kepler-179 c,776.1323276277063,2.0,3.2,810.0,115.983,0.064,6.40013,0.0,Kepler-179,5302.0,0.759,0.893,0.12,-0.27765,G,0.0
KEPLER1841BKEPLER1841,Kepler-1841 b,776.1323276277063,1.48912557,4.69,542.0,20.35,0.1606,25.88599968,0.0,Kepler-1841,5190.0,0.899,0.823,0.12,-0.27843,K,0.0
KEPLER1871BKEPLER1871,Kepler-1871 b,776.1323276277063,2.42172881,2.49,1403.0,917.15,0.0308,1.952700019,0.0,Kepler-1871,5741.0,0.946,1.02,0.12,0.00294,G,0.0
KEPLER1881BKEPLER1881,Kepler-1881 b,776.1323276277063,2.98104391,1.9,289.0,1.5,0.53325,159.3939972,0.0,Kepler-1881,5135.0,0.874,0.812,0.12,-0.3067,K,0.0
KEPLER1928BKEPLER1928,Kepler-1928 b,776.1323276277063,1.992,3.22,621.0,37.8,0.194,19.57783,0.0,Kepler-1928,5720.0,0.92,1.01,0.12,-0.09151,G,0.0
KEPLER1931BKEPLER1931,Kepler-1931 b,776.1323276277063,2.65323514,2.22,619.0,51.7,0.23329,38.5760994,0.0,Kepler-1931,6167.0,1.221,1.174,0.12,0.4741,F,0.0
KEPLER1948BKEPLER1948,Kepler-1948 b,776.1323276277063,1.03283226,5.44,399.0,5.98,0.1022,15.57129955,0.0,Kepler-1948,3872.0,0.557,0.585,0.12,-0.8617,M,0.0
KEPLER1981BKEPLER1981,Kepler-1981 b,776.1323276277063,9.23,0.437,390.0,5.45,1.3292,453.54212,0.0,Kepler-1981,5874.0,3.006,1.519,0.12,0.24356,G,0.0
KEPLER1983BKEPLER1983,Kepler-1983 b,776.1323276277063,2.33,2.62,807.0,100.13,0.0689,7.32851947,0.0,Kepler-1983,5135.0,0.874,0.812,0.12,-0.48076,K,0.0
KEPLER1987EKEPLER1987,Kepler-1987 e,776.1323276277063,1.92,3.38,643.0,40.33,0.0765,8.74292005,0.0,Kepler-1987,4769.0,0.714,0.799,0.12,-0.61631,K,0.0
KEPLER1987BKEPLER1987,Kepler-1987 b,776.1323276277063,1.23,6.02,997.0,233.38,0.0318,2.345863002,0.0,Kepler-1987,4769.0,0.714,0.799,0.12,-0.61631,K,0.0
KEPLER1987CKEPLER1987,Kepler-1987 c,776.1323276277063,1.33,5.44,860.0,129.44,0.0427,3.64830183,0.0,Kepler-1987,4769.0,0.714,0.799,0.12,-0.61631,K,0.0
KEPLER1987DKEPLER1987,Kepler-1987 d,776.1323276277063,2.66,2.21,744.0,72.38,0.0571,5.644914154,0.0,Kepler-1987,4769.0,0.714,0.799,0.12,-0.61631,K,0.0
KEPLER2001CKEPLER2001,Kepler-2001 c,776.1323276277063,1.82,3.62,597.0,30.1,0.1084,14.092583189,0.0,Kepler-2001,5081.0,0.77,0.864,0.12,-0.54627,K,0.0
KEPLER2001BKEPLER2001,Kepler-2001 b,776.1323276277063,1.04,5.47,1402.0,911.28,0.0197,1.090011003,0.0,Kepler-2001,5081.0,0.77,0.864,0.12,-0.54627,K,0.0
KEPLER245CKEPLER245,Kepler-245 c,26.7,2.18,9.4,568.0,25.152,0.124,17.460812,0.0,Kepler-245,5100.0,0.795,0.856,0.12,-0.39579,K,0.0
KEPLER245DKEPLER245,Kepler-245 d,21.6,3.03,0.0111,445.0,9.492,0.202,36.277108,0.0,Kepler-245,5100.0,0.795,0.856,0.12,-0.39579,K,0.0
KEPLER245BKEPLER245,Kepler-245 b,146.78,2.57,0.12,753.0,77.749,0.071,7.49019,0.0,Kepler-245,5100.0,0.795,0.856,0.12,-0.39579,K,0.0
KEPLER299CKEPLER299,Kepler-299 c,776.1323276277063,2.65,2.22,946.0,198.554,0.07,6.885875,0.0,Kepler-299,5617.0,1.032,1.004,0.12,-0.04352,G,0.0
KEPLER299EKEPLER299,Kepler-299 e,776.1323276277063,1.87,3.5,534.0,20.174,0.22,38.285489,0.0,Kepler-299,5617.0,1.032,1.004,0.12,-0.04352,G,0.0
KEPLER299DKEPLER299,Kepler-299 d,776.1323276277063,1.86,3.52,729.0,69.96,0.118,15.054786,0.0,Kepler-299,5617.0,1.032,1.004,0.12,-0.04352,G,0.0
KEPLER299BKEPLER299,Kepler-299 b,776.1323276277063,1.32,5.5,1258.0,622.067,0.04,2.927128,0.0,Kepler-299,5617.0,1.032,1.004,0.12,-0.04352,G,0.0
KEPLER322BKEPLER322,Kepler-322 b,776.1323276277063,1.01,5.39,1373.0,735.179,0.027,1.653888,0.0,Kepler-322,5388.0,0.89,0.908,0.12,-0.28786,G,0.0
KEPLER322CKEPLER322,Kepler-322 c,776.1323276277063,1.67,4.05,996.0,203.406,0.051,4.337234,0.0,Kepler-322,5388.0,0.89,0.908,0.12,-0.28786,G,0.0
KEPLER342EKEPLER342,Kepler-342 e,776.1323276277063,0.88,4.96,1897.0,3111.322,0.02909,1.644224613,0.0,Kepler-342,6366.0,1.34,1.26,0.12,0.45345,F,0.0
KEPLER473BKEPLER473,Kepler-473 b,776.1323276277063,4.08,1.26,879.0,243.376,0.12048,14.55731705,0.0,Kepler-473,5816.0,1.34,1.06,0.12,0.5248,G,0.0
KEPLER610CKEPLER610,Kepler-610 c,776.1323276277063,3.3,1.67,318.0,2.297,0.5594,151.86392,0.0,Kepler-610,5943.0,1.13,1.1,0.12,-0.11034,G,0.0
KEPLER610BKEPLER610,Kepler-610 b,776.1323276277063,4.19,1.22,888.0,139.072,0.0719,6.996926554,0.0,Kepler-610,5943.0,1.13,1.1,0.12,-0.11034,G,0.0
KEPLER85CKEPLER85,Kepler-85 c,2.15,1.978,1.527272,706.0,61.929,0.10363,12.51,0.0,Kepler-85,5505.2,0.875,0.928,0.12,-0.2123,G,0.0
KEPLER85EKEPLER85,Kepler-85 e,0.6,1.27,1.6,559.0,24.318,0.163,25.216751,0.0,Kepler-85,5505.2,0.875,0.928,0.12,-0.2123,G,0.0
KEPLER85DKEPLER85,Kepler-85 d,8.69679,1.2,4.4,626.0,38.39,0.13,17.91323,0.0,Kepler-85,5505.2,0.875,0.928,0.12,-0.2123,G,0.0
KEPLER85BKEPLER85,Kepler-85 b,1.84,1.778,1.819493,809.0,107.028,0.07885,8.3,0.0,Kepler-85,5505.2,0.875,0.928,0.12,-0.2123,G,0.0
KEPLER856BKEPLER856,Kepler-856 b,776.1323276277063,9.3,0.432,824.0,153.497,0.0787,8.027680595,0.0,Kepler-856,5535.0,0.93,0.96,0.12,-0.02166,G,0.0
KEPLER9DKEPLER9,Kepler-9 d,776.1323276277063,1.64,13.547166,2026.0,1339.658,0.0273,1.592851,0.0,Kepler-9,5774.0,0.958,1.022,0.05,-0.038,G,0.0
KEPLER910BKEPLER910,Kepler-910 b,776.1323276277063,0.82,4.75,1752.0,2108.073,0.03752,2.364369015,0.0,Kepler-910,6230.0,1.5,1.26,0.12,0.49442,F,0.0
KEPLER925BKEPLER925,Kepler-925 b,776.1323276277063,2.34,2.61,394.0,5.833,0.1805,33.8678531,0.0,Kepler-925,4673.0,0.72,0.77,0.12,-0.68406,K,0.0
KEPLER983BKEPLER983,Kepler-983 b,776.1323276277063,2.36,2.58,485.0,30.997,0.3148,60.0855082,0.0,Kepler-983,6052.0,1.08,1.13,0.12,0.15,F,0.0
NGTS25BNGTS25,NGTS-25 b,203.092352073,11.46678726,0.74,1101.0,419.6014612575567,0.0388,2.823093,0.0,NGTS-25,5321.0,0.86,0.91,0.12,-0.29158,K,0.0
NGTS3ABNGTS3A,NGTS-3 A b,756.4354,16.58932,0.31,1434.44,1000.5679,0.023,1.6753728,0.0,NGTS-3 A,5600.0,0.93,1.017,0.12,-0.144,G,6.0
NGTS5BNGTS5,NGTS-5 b,72.78307,12.733424,0.194,952.0,101.253,0.0382,3.3569866,0.0,NGTS-5,4987.0,0.739,0.661,0.12,-0.51087,K,2.0
TOI1859BTOI1859,TOI-1859 b,776.1323276277063,9.75181321,0.406,615.0,23.786,0.337,63.48347,0.0,TOI-1859,6341.0,1.36,1.287,0.12,0.47671,F,0.0
TOI2134BTOI2134,TOI-2134 b,9.13,2.69,2.607,666.0,32.0,0.078,9.2292005,0.0,TOI-2134,4580.0,0.709,0.744,0.12,-0.7167,K,5.0
TOI2134CTOI2134,TOI-2134 c,41.89,7.27,0.599,306.0,1.4,0.371,95.5,0.333,TOI-2134,4580.0,0.709,0.744,0.12,-0.7167,K,5.0
TOI2589BTOI2589,TOI-2589 b,1112.3994245,12.10569916,3.45,592.0,21.7464,0.3,61.6277,0.0,TOI-2589,5579.0,1.07,0.93,0.12,-0.00436,G,0.0
TOI500DTOI500,TOI-500 d,776.1323276277063,6.35,0.711,810.0,419.6014612575567,3.1038542456009397,26.233,0.0,TOI-500,4440.0,0.678,0.74,0.12,-0.70002,K,6.0
TOI500CTOI500,TOI-500 c,776.1323276277063,2.09,3.03,810.0,419.6014612575567,3.1038542456009397,6.6356,0.0,TOI-500,4440.0,0.678,0.74,0.12,-0.70002,K,6.0
TOI500BTOI500,TOI-500 b,1.42,1.166,4.89,1617.0,1138.0,0.01189,0.548177,0.0,TOI-500,4440.0,0.678,0.74,0.12,-0.70002,K,6.0
TOI500ETOI500,TOI-500 e,776.1323276277063,3.99,1.3,810.0,419.6014612575567,3.1038542456009397,61.3,0.0,TOI-500,4440.0,0.678,0.74,0.12,-0.70002,K,6.0
TOI5153BTOI5153,TOI-5153 b,1036.12060682,11.88151954,3.39,906.0,49.5559,0.158,20.33003,0.0,TOI-5153,6300.0,1.4,1.24,0.12,0.46423,F,8.0
WASP12BWASP12,WASP-12 b,467.2101,22.02564708,0.266,2601.0,8220.584,0.0234,1.091418901,0.0,WASP-12,6265.0,1.69,1.325,0.12,0.59711,F,0.0
WASP140BWASP140,WASP-140 b,775.5052,16.14096,1.1,1320.0,491.326,0.0323,2.2359835,0.0,WASP-140,5260.0,0.87,0.9,0.12,-0.29437,K,0.0
WASP184BWASP184,WASP-184 b,181.1631,14.90797,0.32,1480.0,669.018,0.0627,5.1817,0.0,WASP-184,6000.0,1.65,1.23,0.12,0.50133,G,0.0
WASP2BWASP2,WASP-2 b,295.89973,12.116929,0.914,1311.0,492.0,0.03144,2.152175,0.0,WASP-2,5180.0,0.866,0.895,0.12,-0.31336,K,1.0
WASP56BWASP56,WASP-56 b,143.0235,10.53646,0.583,1216.0,447.82,0.05614,4.6171,0.0,WASP-56,5600.0,0.96,0.71,0.12,0.10256,G,6.0
WASP82BWASP82,WASP-82 b,371.8611,18.15858,0.354,2190.0,3557.29,0.0447,2.70579,0.0,WASP-82,6480.0,2.1,1.48,0.12,0.79422,F,5.0
CDCETBCDCET,CD Cet b,776.1323276277063,1.82,3.6,464.0,8.6,0.0185,2.2907,0.0,CD Cet,3130.0,0.175,0.161,0.13,-2.53254,M,5.0
GL49BGL49,Gl 49 b,776.1323276277063,2.24,2.75,810.0,419.6014612575567,0.0905,13.8508,0.0,Gl 49,3805.0,0.511,0.515,0.13,-1.30645,M,1.5
HATP1BHATP1,HAT-P-1 b,166.86075,14.784671,0.282,1322.0,259.687,0.05561,4.46529976,0.0,HAT-P-1,5980.0,1.174,1.151,0.13,0.22463,G,0.0
HATP30BHATP30,HAT-P-30 b,263.7989,16.14096,0.309,1630.0,1467.9573,0.0419,2.8106,0.0,HAT-P-30,6304.0,1.31,1.55,0.13,0.312,F,7.0
HD113996BHD113996,HD 113996 b,776.1323276277063,12.7,5.37,810.0,419.6014612575567,1.6,610.2,0.0,HD 113996,4181.0,25.11,1.49,0.13,2.46389,K,5.0
HD142415BHD142415,HD 142415 b,776.1323276277063,13.5,1.19,810.0,419.6014612575567,1.06,386.29999,0.333,HD 142415,5940.0,1.04,1.07,0.13,0.06,G,1.0
HD16141BHD16141,HD 16141 b,776.1323276277063,10.9,0.351,810.0,419.6014612575567,0.36,75.523,0.0,HD 16141,5757.0,1.48,1.11,0.13,0.36558,G,5.0
HD210193BHD210193,HD 210193 b,776.1323276277063,14.3,0.288,810.0,419.6014612575567,1.487,649.918,0.0,HD 210193,5790.0,1.05971,1.04,0.13,0.05578,G,3.0
HD2638BHD2638,HD 2638 b,776.1323276277063,14.3,0.251,810.0,419.6014612575567,0.04,3.4442,0.0,HD 2638,5186.0,0.94,0.77,0.13,-0.33,K,1.0
HD285507BHD285507,HD 285507 b,776.1323276277063,13.8,0.651,810.0,419.6014612575567,0.06,6.0881,0.0,HD 285507,4503.0,0.69,0.82,0.13,-0.71932,K,4.5
HD30669BHD30669,HD 30669 b,776.1323276277063,14.3,0.281,810.0,419.6014612575567,2.69,1684.0,0.0,HD 30669,5400.0,0.91,0.92,0.13,-0.14602,G,9.0
HIP21152BHIP21152,HIP 21152 b,7627.881768,12.0,24.3,1300.0,419.6014612575567,17.0,22000.0,0.0,HIP 21152,6655.0,1.59186,1.4,0.13,0.63565,F,5.0
K2201BK2201,K2-201 b,776.1323276277063,1.40006712,5.09,810.0,419.6014612575567,3.1038542456009397,1.05979,0.0,K2-201,5507.0,0.878161,0.956055,0.13,-0.27594,G,0.0
K2201CK2201,K2-201 c,776.1323276277063,3.28568401,1.67,810.0,419.6014612575567,3.1038542456009397,22.779878,0.0,K2-201,5507.0,0.878161,0.956055,0.13,-0.27594,G,0.0
K2219BK2219,K2-219 b,776.1323276277063,1.34762583,5.34,810.0,419.6014612575567,3.1038542456009397,3.901287,0.0,K2-219,5753.0,1.189232,1.021545,0.13,0.15097,G,0.0
K2219DK2219,K2-219 d,776.1323276277063,2.57634456,2.3,810.0,419.6014612575567,3.1038542456009397,11.137278,0.0,K2-219,5753.0,1.189232,1.021545,0.13,0.15097,G,0.0
K2219CK2219,K2-219 c,776.1323276277063,1.43839723,4.91,810.0,419.6014612575567,3.1038542456009397,6.66767,0.0,K2-219,5753.0,1.189232,1.021545,0.13,0.15097,G,0.0
K2221BK2221,K2-221 b,776.1323276277063,1.67890272,4.02,810.0,419.6014612575567,3.1038542456009397,2.399094,0.0,K2-221,5716.0,0.947599,1.010842,0.13,-0.06367,G,0.0
